,P(IPO),P(H),P(L),P(1Day),C1,C2,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3
530,6.0,13.0,11.0,6.0,152.0,1.0,-4.02,-0.004257339854812438,4102004.7599999956,4000000.0,21.636,299.0,8109.0,-0.40583160586933104,188.0,-0.7672484452823978,70.0,79.0,107.0
531,14.0,15.0,13.0,16.0,28.0,1.0,0.7,-0.0019722692141044486,4121113.3199999947,4000000.0,71.269,392.0,0.5666252688493202,0.6298027730785896,223.0,479.0,38.0,63.0,110.0
532,17.0,20.0,18.0,17.0,111.0,1.0,-0.71,0.019104791635377056,19112556.0,19134377.81,460.702,461.0,-0.11942511877534455,-0.05380568752816063,245.0,577.0,57.0,167.0,102.0
533,9.5,10.5,8.5,12.1499996185303,141.0,1.0,0.1,0.024439700422253696,8233559.159999985,7900000.0,61.608,554.0,15549.0,0.09244397004222538,316.0,0.0856435430802282,64.0,128.0,149.0
534,12.0,12.0,10.0,15.3000001907349,72.0,1.0,0.45,0.0009722257328841361,11328448.589999987,11000000.0,73.147,338.0,7516.0,0.40509722257328845,165.0,0.364684722889248,26.0,81.0,132.0
535,10.0,11.0,9.0,10.7600002288818,83.0,1.0,-0.62,0.011443570738132758,6217891.139999991,6000000.0,500.45996229508165,321.0,-0.10853070770211244,-0.0517007863356805,186.0,455.0,30.0,64.0,110.0
536,17.0,18.0,16.0,16.0,198.0,1.0,0.57,0.03966555078328324,8823529.0,8852940.76,295.596,359.0,11436.0,0.5169665550783283,255.0,0.46923645464882385,60.0,127.0,132.0
537,10.5,10.0,8.0,12.5,94.0,1.0,-0.24,0.018573387615092914,5793145.769999996,5700000.0,15.299,419.0,11106.0,-0.007283951146416369,256.0,-0.030555556031774726,39.0,93.0,112.0
538,15.0,15.0,13.0,18.6000003814697,195.0,1.0,0.19,0.02059574803800171,8238534.319999989,8000000.0,122.029,357.0,0.15781319212722034,0.1730595748038002,190.0,417.0,30.0,61.0,123.0
539,15.0,15.0,13.0,18.6299991607666,81.0,1.0,1.66,-0.04177256458307564,7324053.5799999945,7200000.0,176.269,393.0,0.8020632127292157,0.8958227435416924,224.0,434.0,40.0,119.0,74.0
540,8.0,11.5,9.5,8.76000022888184,147.0,1.0,0.59,0.012283636076088008,8206232.289999991,8000000.0,302.541,482.0,0.4802338908544568,0.5322283636076088,279.0,616.0,35.0,105.0,134.0
541,22.0,26.0,24.0,18.25,104.0,0.0,0.08,0.026934693199931203,10229999.999999989,10000000.0,4.553,317.0,9108.0,0.024241223879938083,224.0,0.021817101491944275,29.0,110.0,164.0
542,8.0,11.0,9.0,8.85000038146973,107.0,1.0,0.52,-0.03722228311578906,7239293.409999993,7066054.0,54.218,364.0,9001.0,0.4642777716884211,209.0,0.41412776620800007,40.0,49.0,92.0
543,6.0,7.0,6.0,6.75,85.0,1.0,-10.03,-0.005204730567745611,6186778.009999992,6000000.0,9.537,257.0,6231.0,-1.0076842575109708,161.0,-1.9099158317598735,80.0,35.0,79.0
544,10.0,16.0,14.0,9.09000015258789,76.0,1.0,1.7889040247678045,-0.013881475176053433,5288174.339999987,5000000.0,500.45996229508165,364.0,0.8073625197165499,0.8986118524823947,229.0,624.0,54.0,89.0,125.0
545,16.5,17.5,15.5,14.59,455.0,1.0,-0.13,0.04333038842412912,31420899.939999953,30300000.0,60.119,561.0,0.010397614623544594,0.025997349581716213,309.0,727.0,92.0,88.0,151.0
546,11.0,12.0,10.0,85.6800003051758,69.0,1.0,-38.08,-0.0012710755751127556,5130262.999999994,5000000.0,-7.236229571215839,159.0,4187.0,-3.8091439680176005,96.0,231.0,25.0,31.0,40.0
547,17.0,13.0,11.0,35.4799995422363,98.0,1.0,-0.04,-0.01738198221030019,14290298.789999966,13500000.0,66.245,429.0,11731.0,-0.019643783989270174,267.0,-0.02167940559034316,71.0,91.0,139.0
548,18.0,18.0,16.0,25.4500007629395,84.0,1.0,-0.77,0.0656009535043914,8221099.389999978,7700000.0,10.885,478.0,12045.0,-0.01795914184604773,293.0,-0.09316322766144294,54.0,119.0,154.0
549,9.5,11.5,9.5,12.2700004577637,182.0,0.0,1.2,0.05794376554974497,6143324.889999994,6000000.0,36.179,609.0,0.046934450095293435,0.05214938899477048,356.0,766.0,63.0,127.0,168.0
550,10.0,9.0,7.5,12.1800003051758,95.0,1.0,-0.04,-0.019044127622350648,12475795.099999977,11940133.0,152.935,585.0,16213.0,-0.021139714860115583,375.0,-0.023025743374104027,132.0,114.0,197.0
551,13.0,15.0,13.0,18.7000007629395,95.0,1.0,0.07,-0.05049199702518034,5114635.629999994,5000000.0,25.868,409.0,0.04710652056521575,0.05795080029748198,266.0,501.0,70.0,96.0,125.0
552,15.0,15.0,13.0,15.0799999237061,93.0,1.0,0.31,0.02145049308771777,11309662.279999975,10725000.0,270.915,458.0,14025.0,0.2811450493087718,323.0,0.2551755936866664,101.0,114.0,173.0
553,17.0,18.0,16.0,22.0,615.0,1.0,-1.97,0.025172540125549817,5156485.609999983,4750000.0,196.737,693.0,-0.3539102424983046,-0.17434471388700512,438.0,1121.0,124.0,197.0,236.0
554,17.0,15.0,13.0,21.6599998474121,150.0,1.0,0.66,-0.03990318894493307,4783382.809999988,4500000.0,120.271,603.0,17315.0,0.5900096811055068,383.0,0.5270183941004628,98.0,129.0,179.0
555,18.0,20.0,18.0,18.5,106.0,1.0,-0.16,0.047410915011240645,32995593.76999994,31600000.0,1134.944,802.0,0.00800284115910493,0.026669823510116587,537.0,1279.0,136.0,285.0,320.0
556,13.0,13.0,11.0,178.56,72.0,1.0,1.08,-0.04177256458307564,10403773.949999982,10000000.0,71.355,402.0,9651.0,0.8958227435416924,226.0,0.8020632127292157,54.0,73.0,134.0
557,12.0,11.0,9.0,14.01,92.0,1.0,-0.62,-0.008561623058511695,11053667.209999979,10534841.0,81.061,569.0,-0.12473491467739445,-0.06970546075266051,344.0,742.0,46.0,83.0,166.0
558,13.0,16.0,14.0,12.5600004196167,42.0,1.0,-0.14,0.02145049308771777,5589147.0,5658255.5299999975,38.798,411.0,-0.009225100598948599,0.005305443778945998,225.0,357.0,37.0,86.0,93.0
559,10.0,13.0,11.0,39.3000030517578,30.0,1.0,2.34,-0.0266422234473113,12590497.099999987,12300000.0,288.578,634.0,19104.0,0.8973357776552688,426.0,0.8049379775450108,82.0,191.0,169.0
560,15.0,15.481190476190477,13.515044642857143,25.93476614935861,149.72878787878787,0.8590909090909091,1.7889040247678045,0.007282201411438542,2103409.2299999967,2021758.0,500.45996229508165,310.0,0.6972472546318097,0.773910038322962,172.0,325.0,44.0,65.0,85.0
561,8.0,16.0,14.0,69.7100982666016,97.0,1.0,-13.8,-0.05510105814378599,5711340.299999991,5500000.0,5.015,345.0,8557.0,-1.429590952329407,191.0,-2.666631857096466,56.0,59.0,126.0
562,16.5,18.0,16.0,18.0,160.0,1.0,-1.82,0.028767031227218878,6593491.619999996,6500000.0,-0.32249870470595265,663.0,14201.0,-0.15610967189550298,317.0,680.0,55.0,135.0,119.0
563,16.0,22.0,20.0,16.0,90.0,1.0,-0.41,0.0027305272904325772,18120472.25999998,17620000.0,332.403,680.0,-0.0756882728947496,-0.03854252543861067,423.0,891.0,72.0,279.0,162.0
564,11.0,15.0,13.0,11.1000003814697,147.0,1.0,-3.27,0.03181611781966237,73901167.12999998,73300000.0,-0.5955289445660733,772.0,25947.0,-0.2983654939623038,587.0,1143.0,138.0,313.0,289.0
565,12.5,11.5,9.5,13.75,425.0,1.0,0.35,0.013423012273516756,12636979.689999977,12116279.0,93.135,586.0,16155.0,0.3163423012273517,379.0,0.28605037233196823,91.0,71.0,187.0
566,13.0,13.0,11.0,18.32,84.0,0.0,0.53,0.04125354038757876,5749166.669999994,5620000.0,76.041,396.0,10731.0,0.03712818634882088,256.0,0.0334153677139388,50.0,80.0,151.0
567,16.0,17.0,15.0,17.0,120.0,1.0,1.99,0.023098673969340587,12183999.999999974,11600000.0,1317.039,787.0,0.8143887480541747,0.9023098673969341,518.0,1111.0,146.0,206.0,197.0
568,20.0,21.0,19.0,22.3500003814697,196.0,1.0,-0.33,-0.010175503695470767,9032137.129999999,9000000.0,523.149,319.0,-0.07094215799333131,-0.04215795332592369,204.0,498.0,45.0,54.0,81.0
569,18.0,17.0,15.0,20.71,77.0,1.0,-0.34,-0.01592638992041231,11442640.889999982,10975000.0,500.45996229508165,627.0,17554.0,-0.048333750928371076,387.0,-0.07750037583553396,112.0,138.0,217.0
570,10.0,14.0,12.0,9.4,152.0,1.0,-1.5,0.04437081598735093,5902191.739999993,5750000.0,500.45996229508165,411.0,-0.2490596390502457,-0.11006626561138413,288.0,784.0,80.0,128.0,231.0
571,13.0,16.0,14.0,4.23387718200684,84.0,1.0,-0.2,-0.0063156046994000984,10116255.399999995,10000000.0,706.91,646.0,20448.0,-0.025684044229460086,447.0,-0.043115639806514075,92.0,272.0,136.0
572,10.0,12.0,11.0,10.05,109.0,1.0,2.02,0.0009176316515647274,8355349.569999992,8160000.0,208.807,305.0,0.8101743500137973,0.9000917631651565,211.0,393.0,36.0,49.0,66.0
573,21.0,22.0,20.0,24.1000003814697,85.0,1.0,117.4,0.004334251155495738,11287040.579999987,10954570.0,374.253,430.0,14058.0,0.9004334251155496,312.0,0.8108235077195441,70.0,165.0,182.0
574,17.0,15.0,13.0,27.7999992370605,91.0,1.0,0.14,-0.039305049874703096,7451834.599999987,7142858.0,90.262,379.0,0.10593204052380643,0.12206949501252971,256.0,475.0,56.0,52.0,189.0
575,12.0,17.0,15.0,11.0,10.0,1.0,1.7889040247678045,0.004669618127058825,12041129.009999998,11999999.0,0.8108872274441412,208.0,6750.0,0.9004669618127059,144.0,314.0,13.0,49.0,65.0
576,22.0,20.0,18.0,32.1100006103516,186.0,1.0,1.03,0.04541489706610886,13523160.449999984,13175000.0,0.8186288304425606,411.0,14254.0,0.9045414897066109,335.0,624.0,106.0,100.0,137.0
577,16.5,21.0,19.0,17.0,14.0,1.0,1.18,0.04437081598735093,9386046.399999984,9000000.0,226.462,393.0,0.8184304550375968,0.9044370815987351,247.0,452.0,55.0,90.0,90.0
578,7.0,16.0,14.0,42.8399925231934,301.0,1.0,-6.66,-0.006417682468154485,5572548.73999999,5333333.0,500.45996229508165,278.0,-1.2705983227992048,-0.6717759142213389,155.0,369.0,27.0,40.0,84.0
579,12.0,14.0,12.0,12.2799997329712,92.0,1.0,0.66,0.02726278674615886,10189334.069999991,10000000.0,192.713,565.0,15085.0,0.5967262786746159,359.0,0.5397799294817702,66.0,167.0,236.0
580,7.0,9.0,8.0,2.51999998092651,92.0,1.0,-0.37,0.012849097356874246,6163704.4999999935,6000000.0,40.655,408.0,9634.0,-0.02543581237881317,218.0,-0.05989223114093185,43.0,109.0,106.0
581,16.0,15.0,13.0,14.03022,117.0,1.0,-10.37,0.022575265341070738,6514589.8599999845,6150000.0,3.605,282.0,7794.0,-1.016682261193036,180.0,-1.952014035073732,88.0,48.0,100.0
582,8.0,9.0,7.0,5.66666650772095,87.0,0.0,0.34,0.04070516148742976,1894999.999999999,1875000.0,46.928,301.0,0.03297118080481811,0.03663464533868679,181.0,292.0,22.0,41.0,55.0
583,8.5,9.5,7.5,9.47999954223633,111.0,0.0,0.6,0.01385841620746863,6062288.539999997,6000000.0,228.47,342.0,0.01122531712804959,0.012472574586721767,207.0,443.0,65.0,46.0,86.0
584,14.0,16.0,14.0,13.6000003814697,547.0,1.0,-0.47,-0.02469393686831301,6851283.299999993,6700000.0,58.65,534.0,-0.10930208886333351,-0.06922454318148169,333.0,783.0,45.0,120.0,153.0
585,9.0,14.5,12.5,9.02,17.0,1.0,0.19,0.019104791635377056,8899999.999999993,8700000.0,313.892,503.0,14152.0,0.17291047916353772,318.0,0.15752991041072165,52.0,134.0,127.0
586,12.0,16.0,14.0,12.8100004196167,71.0,1.0,0.91,0.017323822774832923,13791009.999999978,13300000.0,0.7403915263272183,643.0,17481.0,0.8207323822774834,413.0,943.0,85.0,319.0,192.0
587,8.0,10.0,9.0,9.80000019073486,195.0,1.0,0.72,-0.03718971511231524,7340831.499999985,7000000.0,110.88,465.0,0.5761339541286601,0.6442810284887684,318.0,634.0,60.0,111.0,151.0
588,15.0,15.0,13.0,19.2600002288818,38.0,1.0,-1.54,0.008571350983851266,8133780.949999994,8000000.0,2.475,484.0,-0.2856572057030804,-0.14628578411453383,277.0,556.0,43.0,106.0,142.0
589,19.5,19.5,17.5,20.0100002288818,10.0,1.0,1.61,0.048222318623155534,10024999.999999998,10000000.0,153.093,339.0,7757.0,0.9048222318623156,182.0,0.8191622405383996,23.0,54.0,116.0
590,13.0,17.0,15.0,13.0,225.0,1.0,-4.49,0.02105232914807478,6374678.659999995,6250000.0,-0.8360476133900592,677.0,22890.0,-0.4300529037667326,444.0,1160.0,214.0,382.0,219.0
591,17.0,16.0,14.0,19.25,138.0,1.0,0.33,0.0062723650918384095,10238489.019999988,10000000.0,70.044,429.0,14287.0,0.2976272365091839,299.0,0.26849174936744935,77.0,130.0,170.0
592,13.0,15.0,13.0,13.0900001525879,138.0,1.0,-1.12,0.03482706322965752,4129052.0299999947,4000000.0,0.349,356.0,9343.0,-0.08065564309330822,210.0,-0.18459007878397737,66.0,94.0,145.0
593,9.0,13.0,11.0,9.0,187.0,1.0,-38.59,-0.03596236702468871,5680557.529999993,5500000.0,-7.361229517289997,178.0,3961.0,-3.8913661303222193,96.0,256.0,17.0,22.0,47.0
594,12.0,12.5,10.5,12.1499996185303,147.0,1.0,-3.42,0.00807576450903087,6677582.389999995,6550000.0,43.293,587.0,-0.6432586307476849,-0.3347318119418721,373.0,706.0,56.0,117.0,136.0
595,9.0,13.0,11.0,28.543083190918,85.0,1.0,-153.54,0.004420872602526357,5141048.379999993,5000000.0,1.18,390.0,10426.0,-15.350021214657723,233.0,-29.16901909319195,103.0,79.0,107.0
596,17.0,16.0,14.0,24.0,34.0,1.0,-0.23,0.03726608856775101,6203766.539999992,6000000.0,38.518,652.0,22758.0,0.010539479710975911,510.0,-0.013514468260121676,118.0,184.0,195.0
597,13.837666174298375,15.481190476190477,13.515044642857143,25.93476614935861,149.72878787878787,0.8590909090909091,1.7889040247678045,0.007282201411438542,12784619.88044377,12415194.229289941,500.45996229508165,494.0,0.6972472546318097,0.773910038322962,277.0,560.0,46.0,100.0,91.0
598,11.0,13.0,11.0,9.6276683807373,288.0,1.0,-6.37,-0.008112629417392084,11207594.999999993,11000000.0,1020.53,682.0,-1.2168712298280875,-0.6443013664756527,466.0,1225.0,201.0,270.0,307.0
599,28.0,30.0,28.0,27.1000003814697,81.0,1.0,1.7889040247678045,-0.023438007501532746,24885694.349999968,24137931.0,500.45996229508165,646.0,19521.0,0.8976561992498467,437.0,0.8055467785747088,114.0,389.0,286.0
600,14.0,20.5,18.5,0.800000011920929,169.0,1.0,-3.57,0.06214926000539072,17708894.30999999,17480000.0,1301.8,610.0,-0.6279590993956334,-0.3010656659951483,394.0,1035.0,95.0,249.0,159.0
601,9.0,13.0,11.0,9.0,141.0,1.0,0.63,-0.022585781468139894,6908569.359999996,6800000.0,113.459,345.0,8219.0,0.5647414218531861,199.0,0.5060087015210536,27.0,101.0,78.0
602,17.0,16.0,14.0,23.8899993896484,151.0,1.0,-0.6,0.021872586777605993,14098093.929999966,13300000.0,111.943,778.0,26795.0,-0.040314671900154586,590.0,-0.09628320471013911,89.0,224.0,231.0
603,15.0,14.0,12.0,24.0,85.0,1.0,-0.5,0.01833285530927606,5632764.809999995,5500000.0,5.812,285.0,7555.0,-0.03350043022165153,187.0,-0.08015038719948636,51.0,50.0,97.0
604,13.0,11.0,9.0,18.5,70.0,1.0,-0.94,0.04794887801906936,7803334.229999987,7500000.0,28.27,331.0,-0.13976140880455376,-0.05084600978283755,154.0,376.0,17.0,92.0,76.0
605,13.5,15.0,12.0,13.6899995803833,97.0,1.0,-31.9,0.03158121781594317,6206704.859999992,6000000.0,500.45996229508165,433.0,-6.035419213569084,-3.16157690396565,284.0,619.0,82.0,89.0,173.0
606,5.0,14.0,12.0,5.0,270.0,1.0,-0.96,0.02195918943867311,10135545.919999992,10000000.0,5.016,275.0,9836.0,-0.07623672950519417,206.0,-0.16461305655467473,74.0,76.0,137.0
607,13.0,14.0,12.0,14.789999961853,99.0,1.0,0.18,-0.003979156274465649,8013585.339999987,7700000.0,79.012,587.0,0.14504396030785152,0.16160208437255344,328.0,695.0,52.0,71.0,164.0
608,7.0,10.0,8.0,7.0,37.0,1.0,-0.76,0.021853525494264763,10805822.809999997,10714286.0,7.6,350.0,12931.0,-0.056331827055161696,277.0,-0.1266986443496455,50.0,100.0,172.0
609,19.0,17.0,15.0,22.67,86.0,1.0,0.28,0.023529934659502042,12113468.769999983,11743420.0,156.102,548.0,0.23127068758530542,0.25435299346595025,317.0,667.0,74.0,105.0,145.0
610,18.0,17.0,15.0,26.5,128.0,1.0,0.24,-0.01738198221030019,19270733.01999998,18779865.0,329.968,370.0,0.19109742338004296,0.21426180177896997,245.0,516.0,83.0,103.0,137.0
611,9.0,13.0,11.0,8.75,161.0,1.0,0.27,-0.030847773150327787,5644452.939999994,5500000.0,36.051,506.0,14196.0,0.23991522268496723,336.0,0.21283892310143773,53.0,183.0,154.0
612,17.5,17.0,15.0,11.2299995422363,151.0,1.0,0.47,0.022575265341070738,9348879.48999999,9108408.0,286.453,364.0,0.3849893004148034,0.42525752653410703,176.0,410.0,38.0,66.0,76.0
613,12.0,15.0,13.0,12.0500001907349,180.0,1.0,0.21,-0.002117746190072883,11230587.129999992,11000000.0,86.204,630.0,17765.0,0.1887882253809927,437.0,0.16969762822388615,97.0,118.0,212.0
614,3.5,15.481190476190477,13.515044642857143,25.93476614935861,149.72878787878787,0.8590909090909091,1.7889040247678045,0.007282201411438542,12784619.88044377,12415194.229289941,0.6972472546318097,146.0,3600.0,0.773910038322962,88.0,181.0,5.0,26.0,38.0
615,4.0,13.0,11.0,25.93476614935861,149.72878787878787,0.8590909090909091,8.538,0.007282201411438542,13602088.449999996,13500000.0,8.538,299.0,8480.0,0.773910038322962,198.0,0.6972472546318097,101.0,46.0,127.0
616,20.0,20.0,18.0,22.5,88.0,0.0,1.7889040247678045,0.009124591224158932,5400224.999999995,5300000.0,500.45996229508165,487.0,0.007390918891568736,0.00821213210174304,267.0,493.0,48.0,130.0,104.0
617,16.0,17.0,15.0,16.3199996948242,230.0,1.0,0.91,0.04029468537115145,27666857.43999999,27437500.0,0.8230294685371152,290.0,7464.0,0.7447559902205189,183.0,435.0,44.0,82.0,58.0
618,15.0,17.0,15.0,17.5,119.0,1.0,-0.06,0.0481710650586668,7865249.529999965,7038230.0,136.952,438.0,15100.0,0.037353958552800125,311.0,0.027618562697520117,78.0,169.0,137.0
619,10.0,11.0,9.0,11.710000038147,257.0,1.0,0.24,0.033593111500030436,4936284.8699999945,4800000.0,48.715,595.0,15895.0,0.21935931115000304,388.0,0.20078269118500577,99.0,93.0,170.0
620,7.0,9.0,7.0,7.35,101.0,0.0,0.38,-0.0001705933378575414,3019999.999999999,3000000.0,81.275,304.0,-3.2412734192932864e-05,-1.7059333785754137e-05,147.0,287.0,29.0,61.0,66.0
621,14.0,17.0,15.0,15.1000003814697,134.0,1.0,-0.38,-0.0063156046994000984,10562344.329999976,10000000.0,16.415,579.0,-0.07731563980651407,-0.04368404422946008,343.0,541.0,33.0,65.0,120.0
622,44.0,42.0,37.0,14.125,131.0,1.0,-0.317,-0.03834154622795221,411497177.3899998,406000000.0,-0.06620739160515698,639.0,18312.0,-0.09128665244464128,424.0,1044.0,93.0,154.0,171.0
623,6.0,7.0,5.0,6.9,165.0,0.0,-2.0,0.03128352766228791,2519999.999999999,2500000.0,-0.3799999999999999,299.0,5940.0,-0.19999999999999996,146.0,306.0,28.0,37.0,71.0
624,15.0,18.0,16.0,15.31,307.0,1.0,1.7889040247678045,0.006385606555695641,29789583.329999983,29375000.0,500.45996229508165,714.0,0.8112132652455822,0.9006385606555696,401.0,903.0,91.0,167.0,168.0
625,16.0,14.0,12.0,21.0300006866455,240.0,1.0,-0.74,0.0645993451786608,6008903.719999993,5850000.0,79.503,536.0,13813.0,-0.015860589339205262,336.0,-0.08827453040528471,58.0,81.0,144.0
626,17.0,18.0,16.0,14.8500003814697,105.0,1.0,-2.1,-0.057090017046302795,32494823.999999948,31250000.0,269.196,623.0,-0.4452429138075052,-0.26138101534167246,346.0,666.0,61.0,134.0,129.0
627,7.0,9.0,7.0,8.6850004196167,291.0,1.0,-1.2,-0.05858667395878593,7785725.179999988,7500000.0,38.274,457.0,12063.0,-0.17272800656290732,281.0,-0.27545520590661654,56.0,183.0,160.0
628,12.0,13.0,11.0,12.0500001907349,0.0,0.0,0.0,0.08509670457922383,11164883.519999994,11000000.0,143.602,380.0,9286.0,0.0,226.0,458.0,54.0,45.0,118.0
629,19.0,17.0,15.0,26.7700004577637,62.0,0.0,1.28,-0.0015664159468040519,4874207.049999992,4687500.0,113.175,382.0,-0.00029761902989276984,-0.00015664159468040516,253.0,485.0,60.0,108.0,140.0
630,9.0,12.0,10.0,9.93,325.0,1.0,-0.13,-0.008879211573041624,3859464.819999995,3750000.0,26.832,349.0,-0.031892161374163716,-0.02099129041573746,177.0,445.0,33.0,64.0,97.0
631,15.0,17.0,15.0,15.75,163.0,1.0,-0.69,0.05136850597275852,27756370.96999999,27500000.0,1110.579,630.0,-0.08949151016206555,-0.02276834462451731,434.0,925.0,67.0,267.0,192.0
632,10.0,14.0,12.0,9.68000030517578,104.0,1.0,-6.4,0.004420872602526357,5908935.769999993,5750000.0,500.45996229508165,391.0,-1.2124190931919534,-0.6360212146577262,237.0,734.0,58.0,105.0,230.0
633,17.0,18.0,16.0,19.5,133.0,1.0,0.28,0.03113477157157728,31251862.159999922,29412000.0,0.23271560659859972,547.0,16098.0,0.25511347715715776,390.0,951.0,65.0,77.0,155.0
634,15.0,15.0,13.0,15.039999961853,89.0,1.0,-0.25,0.018065909915302072,5465572.969999996,5375995.0,21.838,302.0,7071.0,-0.008740681076228128,160.0,-0.03286661296860531,35.0,82.0,84.0
635,9.0,11.0,9.0,10.0,175.0,1.0,-0.28,0.03242003639534456,5097787.879999995,5000000.0,20.393,304.0,8737.0,0.001178032755810108,205.0,-0.0269397705197709,14.0,58.0,69.0
636,8.0,12.0,10.0,8.80000019073486,83.0,1.0,-0.46,-0.03722228311578906,7051074.76999999,6800000.0,91.9,441.0,12516.0,-0.07950005480421016,274.0,-0.11755004932378912,53.0,112.0,126.0
637,12.0,11.0,9.0,15.25,119.0,1.0,0.03,-0.01603109253067675,10312763.049999986,10015930.0,58.784,375.0,0.021254092419171422,0.025396890746932327,234.0,460.0,53.0,97.0,89.0
638,17.0,21.0,19.0,17.0,332.0,1.0,0.49,0.04260324179750454,12801924.999999987,12500000.0,137.953,613.0,0.4049946159415259,0.4452603241797505,372.0,774.0,69.0,164.0,156.0
639,16.0,16.0,14.0,24.8500003814697,112.0,1.0,0.58,0.03611721593918047,11295066.699999988,11000000.0,238.577,422.0,0.47666227102844433,0.5256117215939181,284.0,590.0,103.0,95.0,92.0
640,17.0,18.0,16.0,20.75,461.0,1.0,-0.03,-0.04017284790046339,4123994.4199999943,4000000.0,54.099,490.0,14777.0,-0.031017284790046337,339.0,-0.031932841101088044,31.0,124.0,155.0
641,8.0,12.0,10.0,195.000030517578,167.0,1.0,-1.04,0.03068704053511129,9311051.969999988,9000000.0,99.646,489.0,-0.17274349716655982,-0.07638166351839981,279.0,564.0,29.0,77.0,105.0
642,15.0,18.0,16.0,14.25,96.0,1.0,-2.03,-0.03722310781681927,8999999.999999978,8500000.0,456.0,641.0,-0.4158507173316235,-0.23650079703513727,403.0,925.0,137.0,226.0,197.0
643,22.0,21.0,19.0,27.2199993133545,421.0,1.0,0.87,-0.005484143030464203,86198097.99999996,85250000.0,893.55,548.0,0.7036580128242118,0.7824515856969536,398.0,784.0,97.0,164.0,211.0
644,14.0,16.0,14.0,11.8599996566772,119.0,1.0,0.09,-0.0464621559185416,4584268.6699999925,4400000.0,76.935,480.0,0.06407219037547711,0.07635378440814584,343.0,639.0,125.0,103.0,145.0
645,23.0,22.0,21.0,30.0,76.0,1.0,0.0,-0.039106128338985184,18814874.279999975,18250000.0,236.359,397.0,-0.007430164384407184,-0.003910612833898518,244.0,398.0,26.0,74.0,92.0
646,17.0,16.0,14.0,17.9500007629395,97.0,1.0,0.32,0.004504027822692407,9270838.989999993,9096077.0,601.54,467.0,0.26005576528631164,0.2884504027822693,359.0,550.0,73.0,64.0,127.0
647,10.0,11.0,9.0,11.0900001525879,85.0,1.0,-0.73,0.04911404424604787,5647341.159999995,5500000.0,500.45996229508165,279.0,-0.09891762416070118,-0.028797360178556893,185.0,491.0,48.0,70.0,111.0
648,6.0,7.0,6.0,31.5,150.0,0.0,1.7889040247678045,0.04374655058360598,2938463.649999998,2900000.0,0.035434705972720845,235.0,7412.0,0.03937189552524538,156.0,353.0,33.0,77.0,67.0
649,9.0,12.0,10.0,12.6000003814697,381.0,0.0,1.28,-0.02533456611968248,6692335.669999992,6500000.0,135.637,677.0,20084.0,-0.0025334566119682472,474.0,-0.00481356756273967,132.0,160.0,234.0
650,15.0,17.5,15.5,14.9200000762939,111.0,1.0,0.68,-0.039305049874703096,21645697.93999997,21000000.0,656.036,495.0,0.5433320405238066,0.6080694950125298,374.0,680.0,56.0,142.0,224.0
651,17.5,17.5,15.5,8.75,140.0,1.0,0.27,-0.02469393686831301,7380999.9999999795,6900000.0,0.21400815199502055,432.0,12385.0,0.24053060631316872,285.0,778.0,54.0,81.0,131.0
652,9.5,11.0,9.0,8.59000015258789,106.0,0.0,0.63,0.003351094196087698,9055882.629999997,9000000.0,64.226,437.0,0.0027143862988310355,0.0030159847764789282,205.0,418.0,55.0,127.0,89.0
653,17.0,16.0,14.0,19.53,139.0,1.0,0.66,0.029468739440639005,7630690.569999987,7333333.0,0.5401990604937215,458.0,11185.0,0.596946873944064,263.0,629.0,47.0,104.0,163.0
654,15.0,19.0,17.0,14.9499998092651,104.0,1.0,-2.84,0.029658849885792867,72399582.75999992,70600000.0,515.253,717.0,20307.0,-0.25730703510278635,497.0,-0.5155763315925077,91.0,199.0,226.0
655,28.0,26.0,24.0,48.689998626709,43.0,1.0,1.7889040247678045,-0.041430293245650736,24125400.309999943,22750000.0,500.45996229508165,461.0,0.8021282442833263,0.8958569706754349,315.0,722.0,57.0,70.0,129.0
656,13.5,14.0,12.0,12.1000003814697,110.0,1.0,0.49,0.03804660758078124,6037580.969999989,5770000.0,80.42,436.0,10510.0,0.4448046607580781,241.0,0.40412885544034843,37.0,83.0,128.0
657,10.0,11.0,9.0,10.5600004196167,104.0,0.0,-0.21,0.03663190600808365,2938126.399999998,2900000.0,67.263,321.0,-0.03989999999999999,-0.020999999999999994,208.0,378.0,17.0,61.0,77.0
658,14.5,18.5,16.5,7.32499980926514,79.0,1.0,0.3,-0.0337595787660565,12279758.769999977,11764706.0,0.23658568003444927,441.0,9598.0,0.26662404212339436,216.0,486.0,67.0,112.0,103.0
659,15.5,16.0,14.0,8.13500022888184,118.0,1.0,0.8986143967759036,-0.013856032240963977,15037379.999999998,15000000.0,119.525,374.0,8304.0,0.8073673538742169,196.0,391.0,76.0,97.0,98.0
660,16.0,18.0,16.0,15.9799995422363,144.0,1.0,-0.55,0.001377968740743084,15559769.14999999,15325837.0,494.552,323.0,-0.10338384531999809,-0.05375982813333122,227.0,446.0,33.0,100.0,141.0
661,17.0,24.0,22.0,16.3999996185303,61.0,1.0,-6.43,0.029725979743118205,33758503.12999995,32600000.0,-1.197621956408074,766.0,23452.0,-0.6162466182311934,553.0,1270.0,117.0,371.0,239.0
