,C1,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,C5p,C2,C3p
653,139.0,0.66,0.029468739440639005,37069090.0,7333333.0,662.1277499999999,458.0,11185.0,10037.0,263.0,629.0,47.0,104.0,163.0,5.054876138858006,1.0,0
654,104.0,-2.535,0.029658849885792867,95288875.75,22329369.875,515.253,717.0,20307.0,18243.0,497.0,1054.0,91.0,199.0,226.0,3.548984079320113,1.0,1
655,43.0,0.01,-0.041430293245650736,95288875.75,22329369.875,103.833,461.0,13520.0,12211.0,315.0,722.0,57.0,70.0,129.0,7.045715648351647,1.0,0
656,110.0,0.49,0.03804660758078124,32528097.0,5770000.0,80.42,436.0,10510.0,9657.0,241.0,592.0,37.0,83.0,128.0,5.6374518197573655,1.0,0
657,104.0,-0.21,0.03663190600808365,6712640.0,2900000.0,67.263,321.0,8103.0,7157.0,208.0,378.0,17.0,61.0,77.0,2.314703448275862,0.0,1
658,79.0,0.3,-0.0337595787660565,63269983.0,11764706.0,662.1277499999999,441.0,9598.0,8471.0,216.0,486.0,67.0,112.0,103.0,5.377948501220515,1.0,0
659,118.0,2.225,-0.013856032240963977,18738000.0,15000000.0,119.525,374.0,8304.0,7446.0,196.0,391.0,76.0,97.0,98.0,1.2492,1.0,0
660,144.0,-0.55,0.001377968740743084,38719052.0,15325837.0,494.55199999999996,323.0,9338.0,8311.0,227.0,446.0,33.0,100.0,141.0,2.5263906956598845,1.0,1
661,61.0,-2.535,0.029725979743118205,95288875.75,22329369.875,662.1277499999999,766.0,23452.0,21333.0,553.0,1270.0,117.0,244.875,239.0,4.553690582822086,1.0,1
662,114.0,2.225,0.020487849089615828,66443000.0,22329369.875,662.1277499999999,515.0,11305.0,10063.0,288.0,559.0,47.0,83.0,108.0,2.9530222222222213,1.0,0
663,125.0,-0.16,0.04356371060724448,28162308.0,14000000.0,47.824,575.0,12489.0,11035.0,273.0,586.0,99.0,91.0,90.0,2.0115934285714285,1.0,1
664,124.0,-0.86,0.0016546774633007116,15555482.0,5000000.0,16.36,263.0,6650.0,6002.0,165.0,390.0,32.0,66.0,75.0,3.1110964,0.0,1
665,254.375,2.225,0.016999659979245296,83422374.0,21275000.0,662.1277499999999,492.0,14145.0,12390.0,321.0,731.0,69.0,152.0,164.0,3.9211456639247935,1.0,0
666,254.375,2.225,-0.023595744160222185,65969224.0,12655263.0,508.715,501.0,11427.0,10287.0,257.0,631.0,67.0,114.0,141.0,5.212789651230481,1.0,0
667,158.0,-2.535,-0.029881385961391737,14772206.0,4200000.0,0.17,210.0,5099.0,4561.0,125.0,322.0,18.0,44.0,67.0,3.517191904761905,0.0,1
668,105.0,-2.535,-0.05049199702518034,14677278.0,4200000.0,20.063,440.0,9494.0,8691.0,232.0,514.0,32.0,134.0,121.0,3.49459,1.0,1
669,81.0,-1.41,0.05775552145276526,20554430.0,7500000.0,133.704,285.0,7834.0,6955.0,182.0,395.0,16.0,46.0,92.0,2.740590666666667,1.0,1
670,254.375,-2.535,0.017672623899386463,43811247.0,13399233.0,586.794,529.0,13230.0,11986.0,312.0,751.0,114.0,178.0,173.0,3.269683197538247,1.0,1
671,178.0,-1.6,0.0008438072287778673,22796308.0,4700000.0,103.833,275.0,6542.0,6008.0,146.0,357.0,41.0,67.0,111.0,4.85027829787234,1.0,1
672,75.0,0.01,0.08428790586524311,11733348.0,2306000.0,103.833,554.0,13739.0,12268.0,325.0,843.0,65.0,139.0,174.0,5.088182133564613,0.0,0
673,93.0,-0.53,0.031992262073828194,9528313.0,3462000.0,30.467,409.0,13328.0,11038.0,276.0,705.0,89.0,87.0,171.0,2.7522567879838244,1.0,1
674,234.0,-0.6,0.028250705190356187,8592839.0,3333333.0,540.399,335.0,9278.0,8067.0,223.0,394.0,38.0,60.0,59.0,2.5778519577851955,0.0,1
675,107.0,0.01,0.00912459122415893,33563802.0,14000000.0,103.833,518.0,16898.0,15522.0,370.0,790.0,71.0,146.0,190.0,2.3974144285714285,1.0,0
676,119.0,2.225,-0.04515484849669108,34043671.0,4867000.0,496.413,434.0,10250.0,9087.0,245.0,489.0,57.0,84.0,112.0,6.9947957674131915,1.0,0
677,254.375,-0.37,0.004669618127058825,38386565.0,9684109.0,186.101,537.0,13359.0,12303.0,329.0,676.0,87.0,106.0,173.0,3.963871637545592,1.0,1
678,98.0,-0.41,0.05868888302078565,32758082.0,7000000.0,25.461,496.0,13810.0,12515.0,321.0,784.0,70.0,126.0,173.0,4.6797260000000005,1.0,1
679,112.0,0.6,0.03042530876540168,11479826.0,3125000.0,55.431000000000004,335.0,9067.0,8066.0,217.0,435.0,38.0,82.0,90.0,3.67354432,0.0,0
680,78.0,0.2,0.03228429921272611,13180261.0,3125000.0,117.85700000000001,256.0,7087.0,6445.0,182.0,306.0,48.0,38.0,100.0,4.21768352,1.0,0
681,254.375,0.76,0.024687352731627338,90734200.0,22329369.875,662.1277499999999,413.0,11660.0,10544.0,277.0,636.0,94.0,103.0,158.0,3.2405071428571435,1.0,0
