,I1,I2,I3,pIPO,pH,pL,p1day,Pmid,Y1,Y2,C1,C4,C7,C5p,C6p,T4p,T3p,T5p,S1p,S2p,S3p,C2,C3p,Industry_Bins
84,BLOG,"BladeLogic, Inc",7372,17.0,17.0,16.0,25.0699996948242,16.5,0,1,-0.11524177914812947,-0.2960666685200649,-0.8125380560358959,0.6701993727967978,0.8847115397203847,-0.6041958478647703,0.15443857971597086,0.4887038278081882,-0.7658029490214474,-1.228960012402091,-0.3748935710183388,1.0,1,2
85,BLSW,"Bridgeline Digital, Inc.",7372,5.0,6.0,5.0,25.0,5.5,1,1,0.8161398098438002,0.07122923390606463,-1.2389562495140698,-0.9191034516627792,-0.7599326711060854,-0.16828724631074496,0.2418884895471189,0.8516568716015686,-0.561369629652098,0.3684620735448999,0.019063197253251632,0.0,1,2
86,BLT,BLOUNT INTERNATIONAL INC,0,,,,,,0,0,-0.17133206435862286,0.05185369965795762,-0.11730999166596495,-0.03298168999159897,-0.7599326711060854,-0.96578784927743,-0.08588768235023528,-0.23443703296851054,1.1448712942076793,1.4651188291467532,-0.8409911161288057,1.0,0,3
87,BMTI,"BIOMIMETIC THERAPEUTICS, INC. ",3841,8.0,13.0,11.0,8.25,12.0,1,1,-0.4148105360895728,-0.9646179361680394,-1.4422052805479602,-0.22173154777641574,-0.7599326711060854,-2.3131178852206533,0.2081690259110404,1.148485601781384,0.34561969104438944,0.6073885642923722,-0.22767305385895345,1.0,1,1
88,BNNY,Annie's Inc,2000,19.0,18.0,16.0,35.9199981689453,17.0,0,1,-0.021014640024929726,1.768649425429574,-0.048972082514804574,-0.2560547748841793,1.3019049658720692,1.4491338078041662,-0.34351398921145193,-1.4900728562736325,0.4930965325883144,-0.21840761039340897,-1.188373162791487,1.0,0,1
89,BODY,BODY CENTRAL CORP,5600,13.0,16.0,14.0,13.0,15.0,1,0,-0.2738390438965955,0.4209853861670596,0.2550046360970717,-0.4182267293360646,-0.7599326711060854,0.5488617765063972,0.060958774647733076,-0.8225801729839467,0.9518019183916229,0.2378334835182182,-0.5285116113801049,1.0,0,3
90,BOX,SEACUBE CONTAINER LEASING LTD.,7359,10.0,18.0,16.0,11.0,17.0,1,1,0.9401739626729924,1.3509703219875897,0.056545489046289574,-1.3158353004082195,-0.7599326711060854,0.2176767164567754,-0.01161775558072472,-0.2377787143218086,-0.9304848091956638,1.179584189501952,-0.4527213118960714,1.0,1,2
91,BPI,Bridgepoint Education Inc ,8221,10.5,16.0,14.0,11.1000003814697,15.0,1,1,-0.07426923017389933,2.004729913923909,0.3118930297442843,0.09475250436216393,-0.7599326711060854,-0.039604187860628366,0.1958170731534559,0.11448049398284825,-1.4764140326462143,0.8048918640460246,-0.7204737094945336,1.0,0,2
92,BRNC,"Bronco Drilling Company, Inc.",1381,17.0,16.0,14.0,18.4699993133545,15.0,0,1,-2.799487756748857,-0.7619879242286243,-0.8616436173320388,-0.08089807689603498,1.3453677309475294,-0.8731091910147095,-0.012793318981207641,-0.9933750301741886,0.11828470609373863,0.0715800083926495,-0.7247253564278388,0.0,1,3
93,BSFT,"BROADSOFT, INC",7372,9.0,11.0,9.0,8.300000190734862,10.0,1,0,-0.3825107949657373,1.0652588075577512,-0.16169895713657534,-0.27723860516624793,-0.7599326711060854,-0.07454245563583417,0.16766456902039792,0.8357716120353396,-1.2564157742795794,-0.17136334411439344,-0.13850565551742322,1.0,0,2
94,BTRX,BARRIER THERAPEUTICS INC,2834,15.0,16.0,14.0,14.6,15.0,0,0,-0.5502370650344024,-1.1716816047192529,-2.1022853109475657,0.30812741941279104,-0.7599326711060854,-1.7665454589493117,0.3397275278189896,2.063760807509709,-0.4114997606061381,-1.1625680676221908,2.5753474036417976,1.0,1,1
95,BUN,PARENT CO,5641,9.5,10.0,8.0,10.7,9.0,0,1,-0.31961062130481754,0.8090891631991773,-1.0199830790729316,-0.8558512131498854,1.0595399846904194,-1.8679281406080384,-0.132384088723143,-1.0491281671073382,0.9722252829791752,-0.7788222295392533,-0.4775355235893201,0.0,0,3
96,BV,Bazaarvoice Inc,7372,12.0,10.0,8.0,16.5100002288818,9.0,0,1,0.6748858345584596,0.8162099816041698,-0.3658083587352598,-2.774979684488733,1.692727667029058,1.9908421240414207,-0.4713634699182178,-1.2553037110047962,0.7381016502831832,-1.5020393308400293,-0.7690349167568744,1.0,1,2
97,BWLD,BUFFALO WILD WINGS INC,5812,17.0,16.0,14.0,11.4750003814697,15.0,0,0,-0.7753625337009279,-0.9434262805177048,-0.15899569622678816,-0.7975491384559565,1.3453677309475294,-1.5899067530041036,-0.2809787990191454,-0.1690790391691617,-1.3555964850509052,0.8747343718474935,-1.390444999654511,0.0,0,3
98,BWTR,"Basin Water, Inc.",4941,12.0,12.0,10.0,16.65,11.0,0,1,-0.4643873896480328,-0.9646179361680394,-1.0935223028535328,-0.3967162770516718,1.2151813397916955,-1.2461878745271835,0.2717230829656566,-0.5459506658305017,-1.6677901870166818,-0.11704058109621365,-0.28733630020473433,0.0,0,3
99,BWY,BWAY Holding CO ,3411,15.0,18.0,16.0,14.6000003814697,17.0,1,0,-0.33513006121926786,-0.655095968638486,1.3090006339475058,-1.1716786149431764,-0.7599326711060854,-0.22966716880953655,0.1449496892010354,0.5324706920339286,0.527854722307021,0.7891498144253442,0.8511843403534477,1.0,0,1
100,CAB,CABELAS INC,5940,20.0,17.0,15.0,26.0,16.0,0,1,-0.3665774855688663,0.7040461992962213,1.6451690533029717,1.6548502094439632,1.5779046392608882,0.847998872052875,0.184428769238533,1.1384263691988925,0.606863313217224,-0.4171755566195388,-0.4790076633075634,1.0,0,3
101,CABG,CABG MEDICAL INC,3841,5.5,6.0,5.0,6.09000015258789,5.5,0,1,0.23613520752983325,0.5690639059841882,-0.11730999166596495,-0.5618639157700108,-0.7599326711060854,-1.7542340627165138,0.08503645997808926,0.6654266871998459,-1.681081550417275,-1.3569990141746686,1.9144964637284747,0.0,1,1
102,CADX,CADENCE PHARMACEUTICALS INC,2834,9.0,15.0,11.0,9.39999961853027,13.0,1,1,-0.2738390438965955,0.5229905541030125,-0.11730999166596495,0.4546329043802355,-0.7599326711060854,0.02453879648693342,0.14443008597528126,0.3100062323735928,0.2132569716851155,0.06344305722016269,1.6600858311591262,1.0,1,1
103,CALD,CALLIDUS SOFTWARE INC,7371,14.0,14.0,12.0,17.370000839233402,13.0,0,1,-1.0583391725987064,-0.6593353246835959,-0.7786293932107763,0.3739703579662238,1.160948024078856,0.6270327633790757,0.08460239600070305,1.3032411044350656,-1.008151340568494,-0.11338634245368985,2.1647394545759187,1.0,1,2
104,CALL,FUZEBOX SOFTWARE CO,4822,10.0,11.0,9.0,9.55,10.0,0,0,0.24755089534903524,0.24134576575975544,-0.8500109612055279,0.4778047263680915,-0.7599326711060854,-0.2960923004989322,0.09092196270892147,0.8177049663165489,1.3947258147935253,0.3827583555483974,-0.6440381307789664,1.0,0,3
105,CALX,"CALIX, INC ",3661,13.0,13.0,11.0,15.1000003814697,12.0,0,1,0.05611310002214382,1.420939978281922,0.35202047571253464,0.8830252961922468,1.1867451293321176,0.337911519257209,0.2406638713002133,-0.5201685962491579,-0.4416871001215381,0.7566227217534851,0.3709964124182781,1.0,1,1
106,CAP,"CAI International, Inc. ",7359,15.0,16.0,14.0,15.0,15.0,0,0,-0.3042239421488497,-0.5429302401958624,-0.11730999166596495,-0.5094486786944364,-0.7599326711060854,-0.16392928480176594,-0.00906939507258468,-2.830517039401484,0.18045020972166198,-0.035726730943351936,-0.8180873832490427,1.0,0,2
107,CARB,Carbonite Inc,7379,10.0,17.0,15.0,12.3500003814697,16.0,1,1,-0.4148105360895728,-3.0463761365590334,-0.6127345393887321,0.0429003110581604,-0.7599326711060854,1.2811662703816005,-0.3919694502505199,-0.23389079764690685,-0.4691316949159999,-0.4360655049502811,0.3313868512140284,1.0,1,2
108,CATM,CARDTRONICS INC,7389,10.0,16.0,14.0,9.5,15.0,1,0,-0.35078480838209924,1.4833330853405604,0.4985009307413374,-0.32990603283093045,-0.7599326711060854,1.159463045712532,0.14877781634139312,1.0125844994253337,-0.014518600895190347,-0.05044135637655703,0.08624771715626002,1.0,1,2
109,CBEY,"CBEYOND, INC. ",4813,12.0,14.0,13.0,12.0,13.5,1,0,0.5619855314971635,1.0417631444197897,-0.06956571493502307,0.21647843092951227,-0.7599326711060854,-0.2677702410722125,0.119187987066674,-0.3879316645010622,0.15038792863683528,2.2111724360486247,-1.3351793643713974,1.0,1,3
110,CBOU,"Caribou Coffee Company, Inc.",5810,14.0,15.0,13.0,13.0,14.0,0,0,-0.7554376310035145,-0.994739576423288,0.12913347367878622,-0.09517673964877664,-0.7599326711060854,-0.3277783835123285,-0.23459222979319144,1.0635846873090362,-1.342028497017771,0.0617476797603629,-1.5423413323648387,1.0,1,3
111,CCO,"Clear Channel Outdoor Holdings, Inc.",7312,18.0,22.0,20.0,18.5499992370605,21.0,1,1,-0.3825107949657373,1.6528315978509196,2.139597930014652,2.047406515903328,-0.7599326711060854,0.3504007300707143,0.14632371043432682,2.011594892290005,-0.5936804092571865,0.9415001506896856,3.1865898313256107,1.0,1,2
112,CDL,CITADEL BROADCASTING CORP,4832,19.0,19.0,17.0,20.65,18.0,0,1,2.1777229153286184,-0.1590437642604679,0.6113939405236561,0.7711630669593407,1.0595399846904194,-1.1761804430975191,-0.045279851246468696,1.1951342727766752,-0.5359825686802834,-0.04822762844340475,-0.10388098745317018,1.0,1,3
113,CDM,"China Century Dragon Media, Inc. ",7311,5.25,7.0,6.0,5.3,6.5,1,1,1.3535121244409056,0.0616633066652727,-0.11730999166596495,1.3352107793695396,-0.7599326711060854,0.9673785121011009,0.18252786239450988,-0.4797060627344824,0.9956404824900332,0.22676485802925006,0.6421679297310102,0.0,0,2
114,CE,Celanese Corp ,2673,16.0,21.0,19.0,16.0,20.0,1,0,-0.6220775211969932,-2.0436294231335155,2.8509936258665327,-0.3563637534449073,-0.7599326711060854,0.008032141278416616,0.14097774382567135,0.8387909567243831,1.8234874370502052,2.7157133531313287,-0.820284899956444,1.0,1,1
115,CELM,"CHINA ELECTRIC MOTOR, INC.",3621,4.5,6.5,5.5,,6.0,1,0,-0.17133206435862286,0.05185369965795762,-0.11730999166596495,0.06112314368228473,-0.7599326711060854,0.5764660027085595,0.0943512557150418,-0.6061553088029744,-0.0594107584342849,1.04038274826429,0.11234479804534374,1.0,0,1
116,CEMP,"CEMPRA, INC. ",2834,6.0,13.0,11.0,6.05999994277954,12.0,1,1,-0.07426923017389933,1.2481629962906595,-0.11730999166596495,-0.9824872387313623,-0.7599326711060854,2.2757324564197683,0.0401179439375525,-0.07711327759525655,0.10359415875040053,0.2515439803514403,0.5329757147272622,0.0,1,1
117,CENF,CENTRAL FREIGHT LINES INC,4213,15.0,15.0,13.0,17.3500003814697,14.0,0,1,-0.6220775211969932,0.8156440365279751,0.6532512280147225,-1.246784424648543,1.1373685141370182,-0.9463056066386246,-0.17611308414620566,-0.8094742978791785,1.3847849894045745,0.9171257860474908,0.23441506282036156,1.0,0,3
118,CERE,"Ceres, Inc.",5261,13.0,17.0,16.0,118.400001525879,16.5,1,1,1.3861824197115735,1.2414676651070349,-1.315408130401489,0.4641658818887346,-0.7599326711060854,1.5267876418220183,0.19339132126685893,-0.10501508814852854,0.7171610513359953,-0.9111822909175936,0.18227405536003005,1.0,1,3
119,CF,"CF Industries Holdings, Inc.",2870,16.0,17.0,15.0,3.24000024795532,16.0,0,0,-0.4812261223462153,-0.5674187007643028,1.7894891423000818,-2.172476845174449,-0.7599326711060854,0.7152436504930217,0.09159244294684817,0.028226330673520424,1.9061250145359283,-0.4660070103545406,-0.91836128454759,1.0,0,1
120,CFX,Colfax CORP ,3561,18.0,17.0,15.0,21.0,16.0,0,1,0.06866395062942372,1.0551651702803009,0.8665528703325284,-1.1265545235542294,1.3228435919205097,0.4377617046322286,0.15559794316495248,0.2096205361946117,0.6602322045183528,1.9874775942169944,1.539038743900892,1.0,0,1
121,CGTK,"ANESIVA, INC.",2834,16.0,16.0,14.0,85.6,15.0,0,1,-0.7955226856478265,-0.6568412664992863,-1.2202388274471847,0.3051285728556772,1.1156767583838203,-1.1900601773287909,0.13476521110320494,1.2437071370369126,0.6821253296117464,-0.012430313193202851,0.056818748898511476,1.0,1,1
122,CHEF,"Chefs' Warehouse, Inc. ",5141,15.0,16.0,14.0,17.5,15.0,0,1,-0.17133206435862286,-1.4469145672075592,0.5748758657698978,-1.0339635655968709,-0.7599326711060854,0.5365346983932181,0.049938082598273016,0.042648246851183465,1.9363745154806369,0.043051203732908966,0.20994888869991096,1.0,0,3
123,CIL,"China Intelligent Lighting & Electronics, Inc.",3640,3.0,5.0,4.0,,4.5,1,0,-0.17133206435862286,0.05185369965795762,-0.4078294304167042,0.10381444709465264,-0.7599326711060854,0.9277827983105216,0.2289465319619817,0.4257765034251733,0.460306043607595,1.5963764474772135,1.2463874335398213,1.0,0,1
124,CLAY,CLAYTON HOLDINGS INC,7389,17.0,17.0,15.0,21.0,16.0,0,1,0.2130969798112277,-0.3186739431182097,0.2808976005543221,-0.7855245293552579,1.0956100317974344,-0.7261578975243079,0.0661869062028479,1.1293218765243842,-1.3459416818646457,0.2259426539985992,0.6290586559626208,1.0,0,2
125,CLD,CLOUD PEAK ENERGY INC. ,1221,15.0,18.0,16.0,14.8400001525879,17.0,1,0,-0.2738390438965955,1.5333126912802548,1.5489473833947909,-2.7141370812084835,-0.7599326711060854,1.576331253750913,-10.484317730696764,-7.0970136973147255,-3.524817293916908,-3.339816603490509,-3.5796241853016437,1.0,0,3
126,CLU,"Cellu Tissue Holdings, Inc. ",2621,13.0,17.0,15.0,11.8999996185303,16.0,1,0,-0.3042239421488497,-0.5112093554707379,0.8841186371306589,-0.9202223952954262,-0.7599326711060854,0.8150555459927191,-0.1498880786738216,-1.5918931389381046,0.5620329936642307,-1.4586459603687,-1.5852893761605638,1.0,0,1
127,CLUB,TOWN SPORTS INTERNATIONAL HOLDINGS INC,7997,13.0,18.0,16.0,13.25,17.0,1,1,1.7218525571376244,-0.92572966884103,0.6835857121267359,-0.5433755976466079,-0.7599326711060854,-1.084350286978464,-0.12882396943059524,-0.7286590720282858,0.3717855827656122,-0.3188430537822613,-1.3423161362507334,1.0,0,2
128,CLWR,Clearwire Corp ,4899,25.0,25.0,23.0,23.09397,24.0,0,0,-0.6220775211969932,-1.651885817781375,-0.13668015091712346,0.8162567170833219,0.974360085936565,-0.8916818492171233,0.09173603038890732,0.25540020658658696,-0.3665069646717524,0.5532672974884447,0.374585677057517,1.0,1,3
129,CML,COMPELLENT TECHNOLOGIES INC,7372,13.5,12.0,10.0,24.0,11.0,0,1,-0.2738390438965955,1.1426303811131298,-0.8344528282769009,0.5726506789986567,1.5410614260301976,-0.7617071954715293,0.2531023628948605,0.06501296265278672,-0.5843219469856041,0.6101491995057495,-0.1869349647035614,1.0,1,2
130,CMP,COMPASS MINERALS INTERNATIONAL INC,1400,13.0,15.0,13.0,13.75,14.0,1,1,-1.6541894673482862,0.8156440365279751,0.8613664851644033,-1.2400406628588,-0.7599326711060854,-0.18951354425935846,0.09665037653841578,-0.007241060967000341,0.6358942317235771,0.1815988886190488,1.2014289141476893,1.0,0,3
131,CNSL,"Consolidated Communications Holdings, Inc.",4813,13.0,16.0,14.0,13.789999961853,15.0,1,1,1.0419137345885507,1.6094195128908564,0.4438730622127056,-1.4362988332919007,-0.7599326711060854,0.3020788026763411,-0.026885921642481873,-0.2600025433291529,-0.5064998272643639,1.194582283658056,-1.162501005128938,1.0,1,3
132,CNVO,"Convio, Inc.",7372,9.0,12.0,10.0,10.239999771118198,11.0,1,1,-0.3665774855688663,0.2783281416444852,-0.3767579396619893,-0.3286813229363971,-0.7599326711060854,-0.4724337514901753,0.2299855004790765,-0.2118379356254434,-0.19017876750483456,-0.17315028022135165,0.32152534928452176,0.0,1,2
133,CNVX,"MICROMET, INC.",2836,12.0,14.0,12.0,36.0000038146973,13.0,1,1,-0.6591411985879103,0.1763948224055655,-0.11730999166596495,0.34973014189032786,-0.7599326711060854,-0.5791578639697302,0.1277573702225069,1.4767861994581413,1.3004173092439388,-0.4483368567441607,0.6681881660919875,1.0,1,1
134,COGT,"Cogent, inc.",7373,12.0,12.0,10.0,17.98,11.0,0,1,0.1661668278850553,0.01748910979779637,-0.694747477974519,0.2960224110203817,1.2151813397916955,-0.14363169515949256,0.2236804784373765,0.901001994962557,-3.524817293916908,0.10064430680581386,0.409662027496404,1.0,0,2
135,COLY,"Coley Pharmaceutical Group, Inc.",2834,16.0,16.0,14.0,18.8799991607666,15.0,0,1,-0.10148281717370533,-0.4303019232190616,-1.03217110935561,0.1970962482602796,1.1156767583838203,-1.4043399742633942,0.028406076664875882,0.8547403415548482,1.8023068239113005,-0.059816464762709326,-0.7048495264490315,1.0,1,1
136,COMV,"COMVERGE, INC. ",3822,18.0,17.0,15.0,22.309999465942397,16.0,0,1,0.7467522840254898,0.031445194110831604,-0.6717490504424891,-0.2711881605453247,1.3228435919205097,0.3689306587557353,-0.008616035947438332,-0.29984109096656153,-1.5254593239242324,0.10505983431511637,0.06935073174807091,1.0,1,1
137,CONN,CONNS INC,5731,14.0,14.0,12.0,13.117847442627001,13.0,0,0,-0.9437855954427404,-0.34167962032570426,0.6659410879606449,0.7570965164922956,1.160948024078856,0.1421482447332635,0.01860933576516487,-0.27055945967726314,-0.6656046063999334,0.9603508492256544,0.5697758438292805,0.0,0,3
138,CONR,CONOR MEDSYSTEMS INC,3841,13.0,13.0,11.0,13.2600002288818,12.0,0,1,-0.5502370650344024,0.9421997060980722,-0.11730999166596495,0.7103734716413944,1.1867451293321176,-0.2879292907058729,0.2760473303396348,0.5973985654891192,-0.25746262694517225,2.3001739875916996,2.3130233857786533,1.0,1,1
139,CORT,CORCEPT THERAPEUTICS INC ,2834,12.0,17.0,15.0,12.229999542236301,16.0,1,1,-0.9217897198437464,1.919565121544192,-0.11730999166596495,0.6089115098420709,-0.7599326711060854,1.1736205081516071,0.2323929072190809,1.7557727323506478,-1.0831932775804185,1.044784901517884,1.8834101181243064,1.0,1,1
140,CPII,"CPI INTERNATIONAL, INC.",3670,18.0,18.0,16.0,18.0,17.0,0,0,0.0811314059323273,-0.4379540549604511,0.5559428520065176,-1.0585405169629003,1.0769558366912584,0.20949731605057892,0.0644329989898289,-0.4038874477441932,-0.949472609662661,-0.4254467299093759,-0.7652744214715321,1.0,0,1
141,CPIX,CUMBERLAND PHARMACEUTICALS INC,2834,17.0,16.0,14.0,16.8299999237061,15.0,0,0,3.0215393880263237,1.1395764464093312,-0.6560048608120091,0.4647128126605631,1.3453677309475294,-1.1303464319963998,0.038780771558567184,0.2146975719895606,-0.8413739676353809,-1.2118780508342184,1.1815959329666208,1.0,0,1
142,CPX,"SPN Fairway Acquisition, Inc. ",1389,24.0,24.0,22.0,26.899999618530305,23.0,0,1,0.8583293106565824,0.04656376009772345,1.1612227896736649,-0.6855878012100364,0.9867056244581232,-0.6709307859732434,-0.013610494431308484,0.009641834041034998,-0.4185815769628074,-0.0016765886152443244,0.3577215084726397,1.0,0,3
143,CRDC,DEXTERA SURGICAL INC,3841,10.0,12.0,10.0,10.35,11.0,1,1,-0.4148105360895728,-0.6918112099317508,-1.6795692383976182,-0.6949239619483087,-0.7599326711060854,-0.8535891441675175,0.12052722467159305,-0.32026073328162746,-1.6539389619621871,-0.2603663766018025,-0.0017130427044224808,0.0,1,1
144,CREL,COREL CORP,7372,16.0,20.0,18.0,15.75,19.0,1,0,-2.2376360031619145,-0.5796723951140181,0.14055233439915635,0.0032860540991572827,-0.7599326711060854,-0.6112485021172808,0.04915095983054065,0.2891148425862362,-1.186244259393071,0.7715090534941372,0.0036598736609568788,1.0,1,2
145,CRI,CARTERS INC,2300,19.0,19.0,17.0,12.3249998092651,18.0,0,0,2.200302793644851,-0.13308032230595074,0.973452517674492,0.3113471371649687,1.0595399846904194,-0.2401342768450557,-0.05747895089741961,-0.3787546173352717,1.2659999266118709,0.6302931478668419,0.34100686961941723,1.0,0,1
146,CRMH,"Majestic Capital, Ltd.",6331,13.0,16.0,13.0,129.99997,14.5,1,1,-0.3825107949657373,-0.22863447244220855,-0.6859289347714019,-1.5026751442148027,-0.7599326711060854,0.03994865145211765,0.03094142706485512,-0.3590871569633741,-2.2425749770426533,2.0925459887220645,0.4769676063307199,1.0,0,3
147,CROX,"Crocs, Inc.",3021,21.0,20.0,19.0,14.2749996185303,19.5,0,0,0.6286210814455352,-0.6984942554737494,-0.09295823375312676,0.056960661914930426,1.160948024078856,-1.1144596055921785,0.063728707296759,-0.0827062665701032,0.6111392144197475,0.4404837008731022,0.2203484743067285,1.0,0,1
148,CRU,CRUDE CARRIERS CORP.,4412,19.0,21.0,19.0,18.55,20.0,1,0,-3.0030614221630585,1.3092510012551866,-0.968027710827356,-2.774979684488733,-0.7599326711060854,-0.6874850246604126,0.33456274303314143,0.29577451697110035,-0.923271366960538,0.3600606600932967,0.5578476338612732,1.0,0,3
149,CRYO,CRYOCOR INC,3841,11.0,13.0,11.0,10.87,12.0,1,0,-0.2738390438965955,0.5935194084912231,-2.0382183657811286,-0.5761181016170295,-0.7599326711060854,-1.449049408687091,0.21756000088819225,-0.0970552760788658,-0.3074848533832275,0.053865473558127125,1.81497623764937,0.0,1,1
150,CSCD,CASCADE MICROTECH INC,3825,14.0,13.0,11.0,13.75,12.0,0,0,1.462616828291691,1.1176526215371163,-0.485309694768781,-1.2776414626679622,1.4251392801721647,-0.03634866542052621,-0.09493505048617372,0.10437251125590112,0.9344791560548912,0.5080084964928703,-0.7781892802079978,1.0,1,1
151,CSIQ,Canadian Solar Inc.,3674,15.0,15.0,13.0,15.630000114440902,14.0,0,1,-2.5852659329040106,0.2990897783881511,-0.9346610262020368,-0.1265521270183721,1.1373685141370182,-0.006237427763682982,0.1750212292935122,-0.5402845872354191,0.4972141978487108,-0.4849865670221362,-0.7470269652857648,1.0,0,1
